index,RespondentID,Political_Views,Trust_In_Press,Online_Paid_Access,Impression_With_Access_To_Data,Trump_As_President,Age,Gender,Income,US_Region,StartDate,EndDate
672,6172743097,Moderate,None At All,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,New England,4/28/2017 0:45,4/28/2017 0:46
673,6172743009,Moderate,Not Very Much,No,No Change,Somewhat Disapprove,60+,Male,"$150,000-$174,999",Pacific,4/28/2017 0:45,4/28/2017 0:46
674,6172742598,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,Middle Atlantic,4/28/2017 0:43,4/28/2017 0:45
675,6172742503,Very Conservative,None At All,Yes,Increase Trust,Somewhat Approve,18-29,Female,"$75,000-$99,999",Mountain,4/28/2017 0:44,4/28/2017 0:45
676,6172742353,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Male,Prefer Not To Answer,Middle Atlantic,4/28/2017 0:44,4/28/2017 0:45
677,6172742226,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/28/2017 0:44,4/28/2017 0:45
678,6172741221,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/28/2017 0:43,4/28/2017 0:44
679,6172740875,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,30-44,Female,"$25,000-$49,999",New England,4/28/2017 0:42,4/28/2017 0:43
680,6172740661,Moderate,Fair Amount,No,No Change,Somewhat Approve,45-59,Female,Prefer Not To Answer,New England,4/28/2017 0:42,4/28/2017 0:43
681,6172740352,Moderate,Fair Amount,No,Decrease Trust,Somewhat Disapprove,18-29,Male,"$75,000-$99,999",West North Central,4/28/2017 0:42,4/28/2017 0:43
682,6172740295,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Pacific,4/28/2017 0:42,4/28/2017 0:43
683,6172740019,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Pacific,4/28/2017 0:41,4/28/2017 0:42
684,6172739966,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",East North Central,4/28/2017 0:40,4/28/2017 0:42
685,6172739725,Liberal,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Male,"$175,000-$199,999",Pacific,4/28/2017 0:41,4/28/2017 0:42
686,6172739337,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,4/28/2017 0:40,4/28/2017 0:41
687,6172739320,Moderate,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$200,000 & up",New England,4/28/2017 0:39,4/28/2017 0:41
688,6172739167,Very Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Male,"$100,000-$124,999",Middle Atlantic,4/28/2017 0:40,4/28/2017 0:41
689,6172739081,Moderate,Great Deal,Yes,Increase Trust,Strongly Disapprove,60+,Male,"$100,000-$124,999",Middle Atlantic,4/28/2017 0:39,4/28/2017 0:41
690,6172738886,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$25,000-$49,999",South Atlantic,4/28/2017 0:23,4/28/2017 0:41
691,6172738611,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,New England,4/28/2017 0:40,4/28/2017 0:41
692,6172738250,Moderate,Fair Amount,No,Decrease Trust,Somewhat Approve,45-59,Male,"$10,000-$24,999",Mountain,4/28/2017 0:33,4/28/2017 0:40
693,6172738174,Moderate,Fair Amount,No,No Change,Somewhat Disapprove,60+,Male,"$75,000-$99,999",Middle Atlantic,4/28/2017 0:39,4/28/2017 0:40
694,6172737316,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",South Atlantic,4/28/2017 0:38,4/28/2017 0:39
695,6172736882,Conservative,Not Very Much,No,No Change,Strongly Approve,45-59,Female,"$100,000-$124,999",South Atlantic,4/28/2017 0:36,4/28/2017 0:39
696,6172736789,Moderate,Great Deal,Yes,No Change,Strongly Disapprove,45-59,Female,"$25,000-$49,999",Middle Atlantic,4/28/2017 0:36,4/28/2017 0:39
697,6172736497,Moderate,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",South Atlantic,4/28/2017 0:37,4/28/2017 0:38
698,6172736368,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Middle Atlantic,4/28/2017 0:34,4/28/2017 0:38
699,6172735571,Moderate,Fair Amount,No,Increase Trust,Strongly Approve,45-59,Male,"$50,000-$74,999",Middle Atlantic,4/28/2017 0:36,4/28/2017 0:37
700,6172735377,Moderate,Not Very Much,No,No Change,Somewhat Approve,45-59,Male,"$75,000-$99,999",New England,4/28/2017 0:35,4/28/2017 0:37
701,6172734891,Very Conservative,Not Very Much,No,No Change,Somewhat Approve,60+,Male,"$50,000-$74,999",East North Central,4/28/2017 0:35,4/28/2017 0:36
702,6172733624,Liberal,Fair Amount,No,No Change,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Middle Atlantic,4/28/2017 0:34,4/28/2017 0:35
703,6172733620,Conservative,None At All,No,Increase Trust,Strongly Approve,45-59,Male,"$75,000-$99,999",Pacific,4/28/2017 0:34,4/28/2017 0:35
704,6172732763,Conservative,Great Deal,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",East North Central,4/28/2017 0:31,4/28/2017 0:35
705,6172731733,Moderate,Fair Amount,No,No Change,Strongly Disapprove,45-59,Male,"$125,000-$149,999",East North Central,4/28/2017 0:30,4/28/2017 0:33
706,6172731334,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",South Atlantic,4/28/2017 0:20,4/28/2017 0:32
707,6172731060,Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$100,000-$124,999",Mountain,4/28/2017 0:31,4/28/2017 0:32
708,6172730900,Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",East North Central,4/28/2017 0:31,4/28/2017 0:32
709,6172730806,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,30-44,Female,"$50,000-$74,999",Pacific,4/28/2017 0:30,4/28/2017 0:32
710,6172730242,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Male,"$50,000-$74,999",Middle Atlantic,4/28/2017 0:30,4/28/2017 0:31
711,6172729872,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$150,000-$174,999",West South Central,4/28/2017 0:29,4/28/2017 0:31
712,6172729629,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,"$125,000-$149,999",South Atlantic,4/28/2017 0:29,4/28/2017 0:30
713,6172729416,Moderate,Not Very Much,No,No Change,Somewhat Approve,30-44,Female,"$200,000 & up",East South Central,4/28/2017 0:29,4/28/2017 0:30
714,6172729036,Moderate,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$10,000-$24,999",East North Central,4/28/2017 0:29,4/28/2017 0:30
715,6172729009,Conservative,None At All,No,Increase Trust,Somewhat Approve,60+,Male,"$200,000 & up",East North Central,4/28/2017 0:28,4/28/2017 0:30
716,6172728112,Conservative,Fair Amount,No,Increase Trust,Somewhat Disapprove,18-29,Female,"$50,000-$74,999",East North Central,4/28/2017 0:28,4/28/2017 0:29
717,6172727254,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",East North Central,4/28/2017 0:26,4/28/2017 0:28
718,6172727073,Liberal,Great Deal,No,Increase Trust,Somewhat Disapprove,30-44,Male,"$75,000-$99,999",South Atlantic,4/28/2017 0:26,4/28/2017 0:27
719,6172726699,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$200,000 & up",South Atlantic,4/28/2017 0:26,4/28/2017 0:27
720,6172726369,Conservative,Fair Amount,Yes,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",East North Central,4/28/2017 0:26,4/28/2017 0:27
721,6172726333,Conservative,Fair Amount,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",East South Central,4/28/2017 0:25,4/28/2017 0:27
722,6172725738,Conservative,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Female,"$175,000-$199,999",Middle Atlantic,4/28/2017 0:24,4/28/2017 0:26
723,6172725381,Liberal,None At All,No,Increase Trust,Somewhat Approve,60+,Female,Prefer Not To Answer,West North Central,4/28/2017 0:24,4/28/2017 0:25
724,6172723824,Conservative,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Female,Prefer Not To Answer,Mountain,4/28/2017 0:22,4/28/2017 0:24
725,6172723135,Conservative,Fair Amount,No,No Change,Strongly Disapprove,30-44,Female,"$0-$9,999",Pacific,4/28/2017 0:22,4/28/2017 0:23
726,6172722335,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$200,000 & up",Middle Atlantic,4/28/2017 0:21,4/28/2017 0:22
727,6172719857,Moderate,Fair Amount,No,No Change,Somewhat Approve,60+,Female,"$200,000 & up",Pacific,4/28/2017 0:16,4/28/2017 0:19
728,6172719803,Conservative,Not Very Much,No,No Change,Somewhat Approve,45-59,Male,"$100,000-$124,999",New England,4/28/2017 0:17,4/28/2017 0:19
729,6172719543,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,South Atlantic,4/28/2017 0:18,4/28/2017 0:19
730,6172718902,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",West South Central,4/28/2017 0:17,4/28/2017 0:18
731,6172718310,Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Mountain,4/28/2017 0:12,4/28/2017 0:17
732,6172718009,Conservative,Not Very Much,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$10,000-$24,999",Middle Atlantic,4/28/2017 0:13,4/28/2017 0:17
733,6172717908,Conservative,None At All,Yes,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",South Atlantic,4/28/2017 0:15,4/28/2017 0:17
734,6172717753,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,Prefer Not To Answer,Pacific,4/28/2017 0:16,4/28/2017 0:17
735,6172717308,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,Prefer Not To Answer,Middle Atlantic,4/28/2017 0:13,4/28/2017 0:16
736,6172717199,Conservative,None At All,No,Increase Trust,Somewhat Approve,45-59,Female,Prefer Not To Answer,South Atlantic,4/28/2017 0:15,4/28/2017 0:16
737,6172715754,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,4/28/2017 0:13,4/28/2017 0:14
738,6172715663,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$100,000-$124,999",South Atlantic,4/28/2017 0:13,4/28/2017 0:14
739,6172715530,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$10,000-$24,999",Pacific,4/28/2017 0:13,4/28/2017 0:14
740,6172715339,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",West South Central,4/28/2017 0:12,4/28/2017 0:14
741,6172715022,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$0-$9,999",South Atlantic,4/28/2017 0:12,4/28/2017 0:14
742,6172714520,Moderate,Not Very Much,Yes,Increase Trust,Strongly Approve,60+,Female,"$75,000-$99,999",Middle Atlantic,4/28/2017 0:12,4/28/2017 0:13
743,6172714513,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$25,000-$49,999",South Atlantic,4/28/2017 0:12,4/28/2017 0:13
744,6172714410,Moderate,Fair Amount,No,No Change,Somewhat Disapprove,60+,Female,"$50,000-$74,999",Pacific,4/28/2017 0:12,4/28/2017 0:13
745,6172714105,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",East North Central,4/28/2017 0:11,4/28/2017 0:13
746,6172714001,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,30-44,Female,"$75,000-$99,999",Pacific,4/28/2017 0:11,4/28/2017 0:13
747,6172713939,Liberal,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$75,000-$99,999",Pacific,4/28/2017 0:12,4/28/2017 0:13
748,6172713869,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",West South Central,4/28/2017 0:11,4/28/2017 0:12
749,6172713652,Moderate,Fair Amount,No,No Change,Somewhat Approve,30-44,Female,"$25,000-$49,999",New England,4/28/2017 0:10,4/28/2017 0:12
750,6172712988,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,30-44,Female,"$175,000-$199,999",West North Central,4/28/2017 0:10,4/28/2017 0:11
751,6172712887,Conservative,None At All,No,No Change,Strongly Approve,60+,Male,"$50,000-$74,999",West North Central,4/28/2017 0:11,4/28/2017 0:11
752,6172711934,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$75,000-$99,999",South Atlantic,4/28/2017 0:09,4/28/2017 0:10
753,6172711381,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$10,000-$24,999",West South Central,4/28/2017 0:08,4/28/2017 0:10
754,6172711074,Conservative,Fair Amount,Yes,Increase Trust,Somewhat Approve,45-59,Female,"$10,000-$24,999",East North Central,4/28/2017 0:08,4/28/2017 0:09
755,6172710154,Conservative,Not Very Much,No,No Change,Somewhat Approve,18-29,Female,"$25,000-$49,999",Middle Atlantic,4/28/2017 0:07,4/28/2017 0:08
756,6172709963,Conservative,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$50,000-$74,999",West North Central,4/28/2017 0:07,4/28/2017 0:08
757,6172709540,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Pacific,4/28/2017 0:07,4/28/2017 0:07
758,6172709518,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,4/28/2017 0:06,4/28/2017 0:07
759,6172709235,Moderate,Fair Amount,No,No Change,Somewhat Approve,30-44,Female,Prefer Not To Answer,New England,4/28/2017 0:07,4/28/2017 0:07
760,6172708991,Moderate,Not Very Much,No,Increase Trust,Strongly Approve,30-44,Female,"$50,000-$74,999",South Atlantic,4/28/2017 0:06,4/28/2017 0:07
761,6172708469,Moderate,Not Very Much,No,No Change,Somewhat Disapprove,60+,Female,"$10,000-$24,999",East North Central,4/28/2017 0:05,4/28/2017 0:06
762,6172708327,Liberal,Fair Amount,No,Increase Trust,Somewhat Approve,45-59,Female,"$75,000-$99,999",East North Central,4/28/2017 0:04,4/28/2017 0:06
763,6172707764,Liberal,Fair Amount,No,Increase Trust,Somewhat Disapprove,60+,Female,"$75,000-$99,999",East South Central,4/28/2017 0:05,4/28/2017 0:05
764,6172707274,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",East North Central,4/28/2017 0:04,4/28/2017 0:05
765,6172706927,Liberal,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",South Atlantic,4/28/2017 0:03,4/28/2017 0:04
766,6172705715,Moderate,None At All,No,No Change,Strongly Approve,45-59,Female,"$50,000-$74,999",Pacific,4/28/2017 0:02,4/28/2017 0:03
767,6172704434,Very Conservative,Fair Amount,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East North Central,4/28/2017 0:00,4/28/2017 0:02
768,6172704057,Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$100,000-$124,999",Pacific,4/28/2017 0:00,4/28/2017 0:01
769,6172701124,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Male,"$75,000-$99,999",Pacific,4/27/2017 23:58,4/27/2017 23:58
770,6172701055,Conservative,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$25,000-$49,999",East North Central,4/27/2017 23:57,4/27/2017 23:58
771,6172700780,Moderate,None At All,Yes,Increase Trust,Somewhat Disapprove,45-59,Female,"$10,000-$24,999",West South Central,4/27/2017 23:57,4/27/2017 23:58
772,6172700686,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,45-59,Male,"$75,000-$99,999",West South Central,4/27/2017 23:57,4/27/2017 23:58
773,6172700627,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$50,000-$74,999",Pacific,4/27/2017 23:56,4/27/2017 23:58
774,6172699963,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Female,"$10,000-$24,999",Pacific,4/27/2017 23:55,4/27/2017 23:57
775,6172699787,Moderate,None At All,Yes,No Change,Somewhat Approve,30-44,Male,"$100,000-$124,999",West South Central,4/27/2017 23:55,4/27/2017 23:57
776,6172699531,Moderate,Great Deal,No,Increase Trust,Strongly Disapprove,60+,Male,"$125,000-$149,999",Pacific,4/27/2017 23:45,4/27/2017 23:57
777,6172699380,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,Prefer Not To Answer,Pacific,4/27/2017 23:54,4/27/2017 23:56
778,6172699251,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,4/27/2017 23:54,4/27/2017 23:56
779,6172698619,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Pacific,4/27/2017 23:54,4/27/2017 23:55
780,6172698538,Moderate,None At All,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,4/27/2017 23:54,4/27/2017 23:55
781,6172698183,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,Pacific,4/27/2017 23:50,4/27/2017 23:55
782,6172697812,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",South Atlantic,4/27/2017 23:54,4/27/2017 23:55
783,6172697564,Conservative,Not Very Much,No,Increase Trust,Strongly Disapprove,60+,Male,"$50,000-$74,999",Middle Atlantic,4/27/2017 23:53,4/27/2017 23:54
784,6172697139,Moderate,None At All,No,Decrease Trust,Strongly Approve,45-59,Female,Prefer Not To Answer,East North Central,4/27/2017 23:52,4/27/2017 23:54
785,6172696832,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$100,000-$124,999",Middle Atlantic,4/27/2017 23:51,4/27/2017 23:53
786,6172696798,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,Middle Atlantic,4/27/2017 23:52,4/27/2017 23:53
787,6172696216,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Female,"$75,000-$99,999",South Atlantic,4/27/2017 23:51,4/27/2017 23:53
788,6172695793,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Male,"$150,000-$174,999",South Atlantic,4/27/2017 23:51,4/27/2017 23:52
789,6172695410,Liberal,Not Very Much,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",West South Central,4/27/2017 23:51,4/27/2017 23:52
790,6172694343,Conservative,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,New England,4/27/2017 23:50,4/27/2017 23:51
791,6172692322,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$100,000-$124,999",East South Central,4/27/2017 23:48,4/27/2017 23:48
792,6172692139,Very Liberal,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Female,"$25,000-$49,999",Pacific,4/27/2017 23:47,4/27/2017 23:48
793,6172691728,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$50,000-$74,999",South Atlantic,4/27/2017 23:47,4/27/2017 23:48
794,6172690911,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$10,000-$24,999",West South Central,4/27/2017 23:46,4/27/2017 23:47
795,6172690459,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,30-44,Female,Prefer Not To Answer,0,4/27/2017 23:45,4/27/2017 23:46
796,6172690220,Very Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,South Atlantic,4/27/2017 23:44,4/27/2017 23:46
797,6172689874,Very Liberal,Not Very Much,Yes,Increase Trust,Strongly Disapprove,30-44,Female,"$25,000-$49,999",South Atlantic,4/27/2017 23:41,4/27/2017 23:46
798,6172689482,Conservative,Not Very Much,No,No Change,Strongly Approve,60+,Female,"$25,000-$49,999",Middle Atlantic,4/27/2017 23:44,4/27/2017 23:45
799,6172688341,Moderate,Fair Amount,No,Increase Trust,Somewhat Disapprove,30-44,Female,"$100,000-$124,999",East North Central,4/27/2017 23:42,4/27/2017 23:44
800,6172687217,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$100,000-$124,999",West North Central,4/27/2017 23:42,4/27/2017 23:43
801,6172686779,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,Prefer Not To Answer,East South Central,4/27/2017 23:41,4/27/2017 23:42
802,6172686672,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,Prefer Not To Answer,South Atlantic,4/27/2017 23:41,4/27/2017 23:42
803,6172685755,Liberal,Fair Amount,Yes,Increase Trust,Strongly Disapprove,30-44,Female,Prefer Not To Answer,West South Central,4/27/2017 23:40,4/27/2017 23:41
804,6172684637,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Male,"$10,000-$24,999",Pacific,4/27/2017 23:39,4/27/2017 23:40
805,6172684420,Conservative,Fair Amount,No,Increase Trust,Strongly Disapprove,18-29,Female,"$25,000-$49,999",West South Central,4/27/2017 23:39,4/27/2017 23:40
806,6172682290,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,45-59,Female,"$75,000-$99,999",Middle Atlantic,4/27/2017 23:36,4/27/2017 23:37
807,6172681060,Very Conservative,None At All,No,Increase Trust,Strongly Approve,60+,Female,"$25,000-$49,999",East North Central,4/27/2017 23:34,4/27/2017 23:36
808,6172680470,Moderate,Not Very Much,No,Increase Trust,Strongly Disapprove,45-59,Female,"$175,000-$199,999",New England,4/27/2017 23:34,4/27/2017 23:35
809,6172680449,Very Conservative,None At All,No,Increase Trust,Somewhat Disapprove,18-29,Female,"$75,000-$99,999",West North Central,4/27/2017 23:35,4/27/2017 23:35
810,6172680416,Conservative,Not Very Much,Yes,Increase Trust,Somewhat Approve,60+,Female,"$50,000-$74,999",East South Central,4/27/2017 23:35,4/27/2017 23:35
811,6172679846,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,18-29,Female,"$10,000-$24,999",West South Central,4/27/2017 23:34,4/27/2017 23:35
812,6172679236,Conservative,Fair Amount,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$175,000-$199,999",Middle Atlantic,4/27/2017 23:32,4/27/2017 23:34
813,6172678619,Moderate,Fair Amount,Yes,No Change,Somewhat Approve,45-59,Female,"$50,000-$74,999",Middle Atlantic,4/27/2017 23:33,4/27/2017 23:33
814,6172678409,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$0-$9,999",Middle Atlantic,4/27/2017 23:32,4/27/2017 23:33
815,6172677513,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/27/2017 23:30,4/27/2017 23:32
816,6172676506,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,45-59,Male,"$75,000-$99,999",East North Central,4/27/2017 23:30,4/27/2017 23:31
817,6172676018,Liberal,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,Prefer Not To Answer,West South Central,4/27/2017 23:29,4/27/2017 23:31
818,6172674368,Very Liberal,Great Deal,No,Increase Trust,Strongly Disapprove,18-29,Female,"$0-$9,999",South Atlantic,4/27/2017 23:28,4/27/2017 23:29
819,6172674300,Moderate,Not Very Much,No,No Change,Somewhat Approve,30-44,Female,"$0-$9,999",Mountain,4/27/2017 23:27,4/27/2017 23:29
820,6172674050,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",Pacific,4/27/2017 23:26,4/27/2017 23:29
821,6172673567,Conservative,None At All,No,No Change,Somewhat Approve,60+,Male,"$50,000-$74,999",East North Central,4/27/2017 23:26,4/27/2017 23:28
822,6172673447,Liberal,Fair Amount,No,Decrease Trust,Strongly Disapprove,45-59,Female,"$10,000-$24,999",West North Central,4/27/2017 23:23,4/27/2017 23:28
823,6172672621,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,18-29,Female,"$100,000-$124,999",Middle Atlantic,4/27/2017 23:26,4/27/2017 23:27
824,6172670175,Very Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$50,000-$74,999",Pacific,4/27/2017 23:22,4/27/2017 23:24
825,6172670049,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,30-44,Female,"$100,000-$124,999",New England,4/27/2017 23:23,4/27/2017 23:24
826,6172669741,Moderate,Fair Amount,Yes,Increase Trust,Strongly Disapprove,60+,Female,"$25,000-$49,999",Pacific,4/27/2017 23:22,4/27/2017 23:24
827,6172669552,Conservative,Not Very Much,No,Decrease Trust,Strongly Approve,45-59,Male,"$50,000-$74,999",West South Central,4/27/2017 23:23,4/27/2017 23:24
828,6172669230,Liberal,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$50,000-$74,999",Pacific,4/27/2017 23:20,4/27/2017 23:23
829,6172668787,Liberal,Fair Amount,No,Increase Trust,Strongly Disapprove,60+,Male,"$25,000-$49,999",New England,4/27/2017 23:22,4/27/2017 23:23
830,6172668165,Conservative,Fair Amount,Yes,Decrease Trust,Strongly Disapprove,60+,Male,"$125,000-$149,999",Mountain,4/27/2017 23:20,4/27/2017 23:22
831,6172667826,Moderate,Not Very Much,No,No Change,Somewhat Approve,18-29,Female,"$0-$9,999",West North Central,4/27/2017 23:21,4/27/2017 23:22
832,6172667563,Moderate,Fair Amount,No,Increase Trust,Strongly Disapprove,0,0,0,0,4/27/2017 23:20,4/27/2017 23:22
833,6172665846,Conservative,Not Very Much,No,Increase Trust,Strongly Approve,60+,Female,"$75,000-$99,999",West South Central,4/27/2017 23:19,4/27/2017 23:20
834,6172665617,Moderate,Not Very Much,No,Increase Trust,Somewhat Approve,60+,Male,"$25,000-$49,999",Mountain,4/27/2017 23:19,4/27/2017 23:20
835,6172665024,Moderate,None At All,No,Increase Trust,Somewhat Disapprove,60+,Female,"$50,000-$74,999",West South Central,4/27/2017 23:18,4/27/2017 23:19
836,6172664692,Moderate,Fair Amount,No,No Change,Strongly Disapprove,60+,Female,"$25,000-$49,999",Middle Atlantic,4/27/2017 23:17,4/27/2017 23:19
837,6172663684,Moderate,Not Very Much,No,Increase Trust,Somewhat Disapprove,45-59,Female,"$50,000-$74,999",South Atlantic,4/27/2017 23:16,4/27/2017 23:18
838,6172663672,Moderate,Fair Amount,No,Decrease Trust,Somewhat Approve,45-59,Male,Prefer Not To Answer,Middle Atlantic,4/27/2017 23:15,4/27/2017 23:18
839,6172663499,Very Conservative,Not Very Much,No,Increase Trust,Strongly Approve,30-44,Male,"$10,000-$24,999",Mountain,4/27/2017 23:16,4/27/2017 23:17
840,6172663490,Liberal,Great Deal,Yes,Increase Trust,Strongly Disapprove,45-59,Male,"$125,000-$149,999",East South Central,4/27/2017 23:17,4/27/2017 23:17
